Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude
2024-08-05,23:56:19,"""CNR1216966""",Completed,"""CID4849055""",Auto,"Hero Honda Chowk, New Delhi, India","Meerut, New Delhi, India",11.0,25.5,,,,,,,218.0,48.43,4.6,4.1,UPI,,,28.6314054,77.3302404
2024-10-19,08:43:13,"""CNR6674172""",Completed,"""CID5825520""",Premier Sedan,"Peeragarhi, New Delhi, India","Pataudi Chowk, New Delhi, India",13.4,40.4,,,,,,,615.0,21.48,5.0,4.3,UPI,,,,
2024-10-02,18:16:36,"""CNR4492061""",Completed,"""CID6863314""",Go Mini,"Noida Film City, New Delhi, India","Uttam Nagar, New Delhi, India",2.6,23.4,,,,,,,491.0,14.01,3.9,4.6,Cash,,,28.6088003,77.0673956
2024-02-20,16:04:19,"""CNR1138081""",Completed,"""CID7547044""",Auto,"Pragati Maidan, New Delhi, India","Subhash Chowk, New Delhi, India",12.2,16.0,,,,,,,78.0,25.3,4.2,4.3,UPI,,,,
2024-06-12,16:43:58,"""CNR4573354""",Completed,"""CID1053542""",Go Sedan,"Tughlakabad, New Delhi, India","Ghaziabad, New Delhi, India",8.5,42.6,,,,,,,128.0,8.77,4.0,3.7,Uber Wallet,,,,
2024-10-30,12:20:01,"""CNR1709949""",Completed,"""CID2037539""",Premier Sedan,"Indraprastha, New Delhi, India","Subhash Nagar, New Delhi, India",6.5,43.8,,,,,,,299.0,13.82,4.7,4.8,UPI,28.6009714,77.2536432,,
2024-02-08,10:35:29,"""CNR1453802""",Completed,"""CID4240903""",Go Mini,"Udyog Vihar, New Delhi, India","ITO, New Delhi, India",2.4,17.2,,,,,,,366.0,6.56,4.9,4.4,UPI,28.559546,77.0564501,28.6281909,77.2410437
2024-08-20,11:31:48,"""CNR1784566""",Completed,"""CID9710862""",Go Sedan,"INA Market, New Delhi, India","Civil Lines Gurgaon, New Delhi, India",5.6,18.2,,,,,,,193.0,44.77,4.9,4.1,Uber Wallet,,,,
2024-10-31,11:15:11,"""CNR6092639""",Completed,"""CID4288700""",eBike,"Tagore Garden, New Delhi, India","Ambience Mall, New Delhi, India",7.4,17.6,,,,,,,294.0,12.82,4.1,3.9,UPI,,,28.5412453,77.1551082
2024-03-06,18:21:42,"""CNR6472873""",Completed,"""CID2582967""",Auto,"Greater Kailash, New Delhi, India","Gurgaon Railway Station, New Delhi, India",13.3,36.1,,,,,,,386.0,6.74,4.7,4.8,UPI,,,,
2024-07-15,14:16:59,"""CNR7132372""",Completed,"""CID6921450""",Go Mini,"Paschim Vihar, New Delhi, India","Jhilmil, New Delhi, India",13.6,43.3,,,,,,,124.0,41.76,4.5,4.6,Credit Card,,,28.6687247,77.313243
2024-05-22,15:31:23,"""CNR3245582""",Completed,"""CID7754735""",Auto,"MG Road, New Delhi, India","Maidan Garhi, New Delhi, India",4.9,36.2,,,,,,,662.0,17.62,3.7,4.5,Uber Wallet,,,,
2024-03-28,14:20:02,"""CNR9461496""",Completed,"""CID7042430""",Bike,"Tagore Garden, New Delhi, India","Greater Noida, New Delhi, India",8.5,23.6,,,,,,,203.0,35.09,4.3,3.8,UPI,,,,
2024-06-26,20:11:49,"""CNR9644161""",Completed,"""CID8617888""",Bike,"Kashmere Gate ISBT, New Delhi, India","Kadarpur, New Delhi, India",6.5,41.6,,,,,,,367.0,4.73,4.3,3.9,Cash,,,,
2024-01-27,23:31:35,"""CNR1115522""",Completed,"""CID6123757""",Auto,"Sarojini Nagar, New Delhi, India","Shastri Nagar, New Delhi, India",13.2,40.3,,,,,,,606.0,43.4,4.5,4.6,Cash,,,28.6442794,77.2718858
2024-12-10,18:12:09,"""CNR2730403""",Completed,"""CID3851958""",eBike,"Sikanderpur, New Delhi, India","Rohini West, New Delhi, India",3.6,36.6,,,,,,,331.0,36.81,3.8,4.3,Credit Card,,,28.7194201,77.1096302
2024-10-08,17:48:06,"""CNR3226243""",Completed,"""CID8959157""",Auto,"South Extension, New Delhi, India","Arjangarh, New Delhi, India",7.2,43.6,,,,,,,298.0,3.31,4.2,4.3,UPI,,,,
2024-02-08,18:42:56,"""CNR3995702""",Completed,"""CID4652013""",Bike,"DLF Phase 3, New Delhi, India","Gwal Pahari, New Delhi, India",7.1,29.9,,,,,,,344.0,44.31,3.0,4.1,Cash,,,,
2024-06-26,15:44:50,"""CNR9347754""",Completed,"""CID3770383""",Auto,"Sultanpur, New Delhi, India","Moolchand, New Delhi, India",6.0,24.0,,,,,,,131.0,5.03,4.3,4.6,UPI,,,28.566845,77.2355685
2024-08-20,08:41:09,"""CNR1284893""",Completed,"""CID9174142""",Premier Sedan,"Rajouri Garden, New Delhi, India","Udyog Vihar, New Delhi, India",3.6,25.7,,,,,,,532.0,35.4,4.4,4.5,Cash,,,28.559546,77.0564501
2024-12-08,14:37:02,"""CNR4732990""",Completed,"""CID5597464""",Auto,"Hero Honda Chowk, New Delhi, India","Badarpur, New Delhi, India",6.9,42.5,,,,,,,361.0,42.19,4.5,4.4,UPI,,,,
2024-06-17,11:28:23,"""CNR5292876""",Completed,"""CID8971218""",Premier Sedan,"Malviya Nagar, New Delhi, India","Mundka, New Delhi, India",7.6,16.3,,,,,,,469.0,44.92,3.7,4.7,UPI,,,,
2024-01-22,20:31:42,"""CNR3110963""",Completed,"""CID9237783""",Bike,"Mandi House, New Delhi, India","Gwal Pahari, New Delhi, India",5.9,44.8,,,,,,,61.0,27.03,4.3,4.4,UPI,,,,
2024-07-09,18:06:42,"""CNR1155974""",Completed,"""CID2186200""",Premier Sedan,"Ambience Mall, New Delhi, India","Mandi House, New Delhi, India",10.7,27.4,,,,,,,242.0,19.61,4.1,4.6,Credit Card,28.5412453,77.1551082,28.6255149,77.2341926
2024-06-28,09:57:00,"""CNR8166618""",Completed,"""CID7856169""",Auto,"Udyog Bhawan, New Delhi, India","Model Town, New Delhi, India",5.4,35.6,,,,,,,198.0,8.32,4.7,3.6,UPI,28.6126506,77.211843,,
2024-04-22,12:03:47,"""CNR3658955""",Completed,"""CID2779294""",Bike,"Qutub Minar, New Delhi, India","Ashok Vihar, New Delhi, India",8.1,15.7,,,,,,,132.0,14.2,4.1,4.3,Credit Card,,,28.6915549,77.1771146
2024-04-17,11:21:54,"""CNR2889509""",Completed,"""CID6558761""",Go Sedan,"Hauz Rani, New Delhi, India","Shastri Park, New Delhi, India",9.5,22.9,,,,,,,885.0,35.06,3.7,4.6,UPI,,,,
2024-02-17,17:47:58,"""CNR7586603""",Completed,"""CID3562245""",Go Mini,"Chhatarpur, New Delhi, India","Gurgaon Sector 29, New Delhi, India",12.6,44.7,,,,,,,571.0,18.67,3.3,4.9,Cash,28.5033155,77.1787621,28.5337309,77.089943
2024-03-24,20:45:03,"""CNR8504604""",Completed,"""CID5630660""",Auto,"Paschim Vihar, New Delhi, India","Gurgaon Railway Station, New Delhi, India",10.4,32.7,,,,,,,629.0,43.16,3.5,5.0,Uber Wallet,,,,
2024-02-21,21:37:58,"""CNR5783417""",Completed,"""CID7835580""",Go Mini,"DLF Phase 3, New Delhi, India","Keshav Puram, New Delhi, India",6.7,42.7,,,,,,,268.0,35.23,4.1,4.9,UPI,,,,
2024-03-10,22:03:50,"""CNR3163705""",Completed,"""CID6471760""",Premier Sedan,"IFFCO Chowk, New Delhi, India","Meerut, New Delhi, India",14.7,43.9,,,,,,,223.0,38.72,3.2,4.9,UPI,,,28.6314054,77.3302404
2024-12-09,18:09:21,"""CNR6452514""",Completed,"""CID9008535""",eBike,"Civil Lines Gurgaon, New Delhi, India","Welcome, New Delhi, India",10.9,23.3,,,,,,,303.0,3.52,3.7,3.0,UPI,,,,
2024-12-24,18:47:47,"""CNR1455558""",Completed,"""CID4079469""",Premier Sedan,"Malviya Nagar, New Delhi, India","Moolchand, New Delhi, India",5.6,25.4,,,,,,,106.0,2.42,5.0,4.2,UPI,,,28.566845,77.2355685
2024-07-04,16:44:34,"""CNR8713713""",Completed,"""CID8804231""",Go Sedan,"Gurgaon Sector 29, New Delhi, India","Central Secretariat, New Delhi, India",5.1,21.4,,,,,,,395.0,25.63,4.2,3.8,Cash,,,28.6158726,77.2123897
2024-10-19,20:44:45,"""CNR3553879""",Completed,"""CID5097065""",Bike,"Preet Vihar, New Delhi, India","Sushant Lok, New Delhi, India",14.3,17.7,,,,,,,1121.0,18.77,4.1,4.5,Debit Card,,,,
2024-07-17,19:09:25,"""CNR8841560""",Completed,"""CID9160057""",Go Sedan,"Rithala, New Delhi, India","Vasant Kunj, New Delhi, India",6.0,24.8,,,,,,,919.0,15.99,4.3,4.8,UPI,,,,
2024-06-24,20:18:18,"""CNR2125152""",Completed,"""CID2417797""",Go Sedan,"RK Puram, New Delhi, India","Karkarduma, New Delhi, India",3.2,34.6,,,,,,,443.0,36.97,4.2,4.5,UPI,28.5656918,77.174646,,
2024-07-28,15:42:56,"""CNR5470496""",Completed,"""CID2531729""",Auto,"RK Puram, New Delhi, India","Malviya Nagar, New Delhi, India",5.6,36.3,,,,,,,1054.0,39.22,4.2,4.5,Cash,28.5656918,77.174646,,
2024-01-07,11:36:18,"""CNR2052869""",Completed,"""CID5631278""",Go Mini,"Shastri Nagar, New Delhi, India","Rohini East, New Delhi, India",7.3,20.3,,,,,,,1137.0,21.54,4.3,4.9,Uber Wallet,28.6442794,77.2718858,,
2024-01-12,17:00:56,"""CNR7482291""",Completed,"""CID9112421""",Bike,"Tis Hazari, New Delhi, India","Arjangarh, New Delhi, India",3.5,33.9,,,,,,,494.0,48.17,4.3,4.4,Credit Card,,,28.4787294,77.1209508
2024-06-22,17:18:54,"""CNR5097885""",Completed,"""CID6262935""",eBike,"Gurgaon Railway Station, New Delhi, India","AIIMS, New Delhi, India",7.0,39.5,,,,,,,809.0,2.25,3.6,4.4,UPI,,,28.5693043,77.2074719
2024-05-11,21:44:24,"""CNR3434364""",Completed,"""CID4215596""",Go Mini,"Kaushambi, New Delhi, India","Hero Honda Chowk, New Delhi, India",9.6,34.2,,,,,,,322.0,12.27,4.7,3.9,Cash,,,,
2024-08-03,07:41:07,"""CNR2810881""",Completed,"""CID2270272""",Go Sedan,"Moti Nagar, New Delhi, India","Samaypur Badli, New Delhi, India",3.9,36.4,,,,,,,610.0,41.19,4.3,4.0,Cash,28.5794125,77.1877951,,
2024-03-23,23:52:02,"""CNR2854495""",Completed,"""CID9113535""",Uber XL,"Inderlok, New Delhi, India","Noida Sector 62, New Delhi, India",11.9,30.9,,,,,,,501.0,31.7,3.4,4.6,Uber Wallet,,,,
2024-06-14,11:04:34,"""CNR2741495""",Completed,"""CID4402356""",Uber XL,"Ashok Vihar, New Delhi, India","Sohna Road, New Delhi, India",12.4,34.1,,,,,,,290.0,6.95,4.6,4.6,Cash,,,,
2024-05-19,20:05:24,"""CNR6668879""",Completed,"""CID8664610""",Auto,"Sohna Road, New Delhi, India","Jhilmil, New Delhi, India",8.4,15.6,,,,,,,405.0,8.05,4.7,3.1,Cash,,,28.6687247,77.313243
2024-06-24,18:48:14,"""CNR6037214""",Completed,"""CID6369741""",Go Sedan,"Azadpur, New Delhi, India","Udyog Bhawan, New Delhi, India",7.4,22.9,,,,,,,699.0,48.19,4.0,4.7,UPI,,,28.612527,77.2122895
2024-04-06,07:43:39,"""CNR8318669""",Completed,"""CID3612400""",Auto,"Chanakyapuri, New Delhi, India","Kashmere Gate, New Delhi, India",3.0,40.9,,,,,,,1042.0,29.71,4.5,4.3,Credit Card,28.5946775,77.1885212,,
2024-06-29,08:32:20,"""CNR7110529""",Completed,"""CID7928912""",Go Sedan,"Green Park, New Delhi, India","Maidan Garhi, New Delhi, India",13.0,26.0,,,,,,,185.0,31.82,4.3,3.1,UPI,,,,
2024-06-02,16:14:59,"""CNR2552682""",Completed,"""CID1440006""",Premier Sedan,"DLF Phase 3, New Delhi, India","Sarojini Nagar, New Delhi, India",4.1,36.8,,,,,,,771.0,16.03,4.2,4.5,Cash,,,28.575817,77.1980786
2024-08-23,13:12:24,"""CNR3276974""",Completed,"""CID9616070""",Bike,"Mayur Vihar, New Delhi, India","Connaught Place, New Delhi, India",10.8,43.8,,,,,,,1923.0,47.09,4.5,5.0,UPI,,,28.6314022,77.2193791
2024-06-23,10:06:47,"""CNR4634222""",Completed,"""CID1029916""",Premier Sedan,"Okhla, New Delhi, India","Mundka, New Delhi, India",3.9,33.2,,,,,,,187.0,20.85,4.9,4.3,UPI,28.6250585,77.2172811,,
2024-03-24,20:03:37,"""CNR4452212""",Completed,"""CID2968641""",Go Mini,"Chandni Chowk, New Delhi, India","Noida Extension, New Delhi, India",7.0,42.1,,,,,,,1013.0,42.62,4.5,4.8,Credit Card,,,,
2024-08-07,04:27:40,"""CNR6028032""",Completed,"""CID8346432""",Go Mini,"IFFCO Chowk, New Delhi, India","Karol Bagh, New Delhi, India",11.9,27.0,,,,,,,819.0,47.98,3.4,4.2,UPI,,,28.6539198,77.191078
2024-04-29,14:32:25,"""CNR3140082""",Completed,"""CID1681985""",Bike,"IGI Airport, New Delhi, India","Pitampura, New Delhi, India",2.8,42.4,,,,,,,483.0,21.79,3.8,4.1,Cash,28.5564626,77.0866995,28.690109,77.1343765
2024-03-11,06:55:47,"""CNR3072856""",Completed,"""CID2013154""",Premier Sedan,"MG Road, New Delhi, India","New Delhi Railway Station, New Delhi, India",8.6,32.6,,,,,,,232.0,45.02,4.9,4.6,Cash,,,,
2024-06-30,01:39:43,"""CNR6504591""",Completed,"""CID2050381""",Go Mini,"Akshardham, New Delhi, India","Ghitorni Village, New Delhi, India",7.6,42.6,,,,,,,508.0,21.52,4.2,4.8,Uber Wallet,28.5838692,77.0437467,28.4931214,77.1424868
2024-09-04,03:58:07,"""CNR4100764""",Completed,"""CID7496626""",Auto,"Azadpur, New Delhi, India","Aya Nagar, New Delhi, India",5.2,27.1,,,,,,,810.0,35.46,4.1,4.6,UPI,,,28.471209,77.1289138
2024-02-28,15:22:35,"""CNR6733292""",Completed,"""CID2128969""",Bike,"Bhiwadi, New Delhi, India","IFFCO Chowk, New Delhi, India",6.0,44.3,,,,,,,313.0,15.3,4.7,4.3,Debit Card,,,,
2024-04-24,17:59:05,"""CNR4094488""",Completed,"""CID2118048""",eBike,"Ashram, New Delhi, India","Gurgaon Sector 56, New Delhi, India",13.5,28.9,,,,,,,398.0,36.95,3.1,4.7,Cash,28.6392436,77.2085787,,
2024-05-08,10:37:43,"""CNR6983505""",Completed,"""CID6527033""",eBike,"Subhash Nagar, New Delhi, India","DLF City Court, New Delhi, India",14.2,24.9,,,,,,,498.0,48.43,4.6,4.2,UPI,,,,
2024-03-16,21:51:00,"""CNR3707728""",Completed,"""CID3837512""",Auto,"Ashok Park Main, New Delhi, India","Kashmere Gate ISBT, New Delhi, India",8.3,22.8,,,,,,,886.0,31.74,4.4,4.6,UPI,,,,
2024-05-18,05:14:32,"""CNR3723189""",Completed,"""CID3650000""",Go Sedan,"Vidhan Sabha, New Delhi, India","Indirapuram, New Delhi, India",11.6,29.6,,,,,,,1191.0,40.04,4.9,4.4,UPI,,,,
2024-07-07,08:22:52,"""CNR1275739""",Completed,"""CID7881819""",Bike,"Huda City Centre, New Delhi, India","Moolchand, New Delhi, India",10.0,31.1,,,,,,,1128.0,2.82,4.6,4.6,UPI,,,28.566845,77.2355685
2024-10-31,16:04:25,"""CNR6727262""",Completed,"""CID1167193""",Premier Sedan,"Satguru Ram Singh Marg, New Delhi, India","Mehrauli, New Delhi, India",10.9,43.7,,,,,,,367.0,42.86,4.4,4.4,UPI,28.6188228,77.1131431,28.4915171,77.1433001
2024-02-06,10:23:57,"""CNR6161205""",Completed,"""CID5577577""",Go Mini,"Nirman Vihar, New Delhi, India","Pulbangash, New Delhi, India",6.2,15.3,,,,,,,846.0,15.07,4.6,4.2,UPI,,,,
2024-06-27,20:14:26,"""CNR5375056""",Completed,"""CID3383453""",Bike,"IFFCO Chowk, New Delhi, India","Noida Sector 18, New Delhi, India",12.6,44.5,,,,,,,311.0,43.8,3.9,4.6,Cash,,,,
2024-07-29,18:09:16,"""CNR7422894""",Completed,"""CID5920729""",Go Sedan,"Rohini West, New Delhi, India","Vidhan Sabha, New Delhi, India",2.9,15.5,,,,,,,214.0,40.38,4.6,3.4,UPI,28.7194201,77.1096302,,
2024-04-27,18:18:58,"""CNR8420656""",Completed,"""CID1095358""",Auto,"Chhatarpur, New Delhi, India","Ghaziabad, New Delhi, India",11.9,34.2,,,,,,,873.0,5.11,3.8,4.7,Credit Card,28.5033155,77.1787621,,
2024-09-22,19:38:14,"""CNR7202087""",Completed,"""CID3431598""",Bike,"DLF Phase 3, New Delhi, India","Nehru Place, New Delhi, India",9.3,37.1,,,,,,,560.0,33.09,4.6,4.1,Cash,,,,
2024-12-01,18:21:49,"""CNR1309194""",Completed,"""CID2721243""",Bike,"Nawada, New Delhi, India","Satguru Ram Singh Marg, New Delhi, India",5.8,24.9,,,,,,,859.0,17.42,3.8,4.3,Cash,,,28.6188228,77.1131431
2024-06-01,08:32:45,"""CNR7946691""",Completed,"""CID3278775""",eBike,"Adarsh Nagar, New Delhi, India","Dwarka Mor, New Delhi, India",4.3,44.9,,,,,,,231.0,19.13,4.2,3.6,Uber Wallet,,,,
2024-10-27,16:44:00,"""CNR4564526""",Completed,"""CID1582461""",Premier Sedan,"Tughlakabad, New Delhi, India","DLF City Court, New Delhi, India",10.2,23.8,,,,,,,1362.0,30.15,4.7,4.2,Uber Wallet,28.5134295,77.2426602,,
2024-08-10,20:47:14,"""CNR8420832""",Completed,"""CID8899081""",Uber XL,"Green Park, New Delhi, India","Jasola, New Delhi, India",3.4,21.9,,,,,,,729.0,2.55,4.3,4.3,Cash,,,,
2024-01-14,20:39:05,"""CNR1395400""",Completed,"""CID2901846""",Go Mini,"Govindpuri, New Delhi, India","Mayur Vihar, New Delhi, India",12.2,43.2,,,,,,,484.0,31.77,4.3,3.6,UPI,28.539116,77.2642672,,
2024-04-29,10:36:15,"""CNR6726350""",Completed,"""CID5146728""",Bike,"Paharganj, New Delhi, India","Lajpat Nagar, New Delhi, India",12.2,40.3,,,,,,,775.0,32.79,3.9,4.9,Uber Wallet,28.6337722,77.216499,28.5737083,77.258017
2024-10-14,10:00:02,"""CNR8529993""",Completed,"""CID9099920""",Auto,"Kaushambi, New Delhi, India","Lajpat Nagar, New Delhi, India",6.0,16.2,,,,,,,361.0,49.26,4.1,5.0,Debit Card,,,28.5737083,77.258017
2024-02-04,17:00:35,"""CNR9922641""",Completed,"""CID6227281""",eBike,"Central Secretariat, New Delhi, India","Meerut, New Delhi, India",7.9,29.2,,,,,,,186.0,26.56,4.9,4.2,UPI,28.6158726,77.2123897,28.6314054,77.3302404
2024-03-26,06:50:13,"""CNR6208051""",Completed,"""CID2282630""",Go Sedan,"Lok Kalyan Marg, New Delhi, India","Sultanpur, New Delhi, India",14.3,38.5,,,,,,,782.0,32.14,4.3,4.2,UPI,28.5973513,77.2110967,,
2024-12-11,22:01:15,"""CNR8497124""",Completed,"""CID3529503""",Go Mini,"Sarojini Nagar, New Delhi, India","Paschim Vihar, New Delhi, India",12.9,16.9,,,,,,,134.0,11.51,4.6,4.8,UPI,28.575817,77.1980786,,
2024-12-15,21:55:18,"""CNR3491924""",Completed,"""CID7879288""",Premier Sedan,"Gurgaon Sector 56, New Delhi, India","Seelampur, New Delhi, India",10.2,24.8,,,,,,,654.0,44.63,3.7,4.3,Cash,,,,
2024-05-20,18:08:01,"""CNR9569061""",Completed,"""CID5331923""",Bike,"Kadarpur, New Delhi, India","Ashok Park Main, New Delhi, India",7.1,23.0,,,,,,,237.0,21.54,4.2,4.2,Debit Card,,,,
2024-07-16,13:36:15,"""CNR6605121""",Completed,"""CID9655923""",eBike,"Old Gurgaon, New Delhi, India","Ardee City, New Delhi, India",11.9,31.6,,,,,,,367.0,20.97,3.8,4.0,UPI,28.5338779,77.0899285,,
2024-01-29,20:01:29,"""CNR4957221""",Completed,"""CID2412828""",Go Sedan,"Rohini, New Delhi, India","Moolchand, New Delhi, India",9.2,43.3,,,,,,,150.0,37.79,4.3,4.0,Cash,28.7194361,77.0672351,28.566845,77.2355685
2024-01-25,17:52:41,"""CNR5075817""",Completed,"""CID5511804""",Uber XL,"Sarojini Nagar, New Delhi, India","Panchsheel Park, New Delhi, India",5.8,30.8,,,,,,,607.0,47.35,4.4,4.9,Cash,28.575817,77.1980786,,
2024-07-14,22:42:11,"""CNR2606489""",Completed,"""CID8844941""",Auto,"Jhilmil, New Delhi, India","New Colony, New Delhi, India",14.7,43.1,,,,,,,373.0,44.3,4.7,4.6,UPI,28.6687247,77.313243,28.5673145,77.2101813
2024-07-06,19:41:48,"""CNR1954663""",Completed,"""CID4227079""",Auto,"Cyber Hub, New Delhi, India","Badarpur, New Delhi, India",10.8,27.1,,,,,,,494.0,37.0,4.1,4.3,Uber Wallet,,,,
2024-05-25,10:40:00,"""CNR2486886""",Completed,"""CID4414777""",Go Sedan,"Govindpuri, New Delhi, India","Akshardham, New Delhi, India",10.0,25.0,,,,,,,647.0,20.71,4.4,4.3,UPI,28.539116,77.2642672,28.5838692,77.0437467
2024-03-11,08:46:26,"""CNR8777735""",Completed,"""CID6380162""",Premier Sedan,"Aya Nagar, New Delhi, India","IMT Manesar, New Delhi, India",11.4,20.0,,,,,,,289.0,6.28,4.6,4.2,UPI,,,,
2024-01-27,10:41:00,"""CNR8375872""",Completed,"""CID7230084""",Bike,"Anand Vihar ISBT, New Delhi, India","Huda City Centre, New Delhi, India",4.3,37.4,,,,,,,820.0,17.24,5.0,4.6,UPI,,,,
2024-02-11,14:54:47,"""CNR3821691""",Completed,"""CID2726051""",Auto,"Ramesh Nagar, New Delhi, India","Subhash Nagar, New Delhi, India",12.3,37.8,,,,,,,1216.0,37.75,4.4,4.6,UPI,28.6344838,77.2704664,,
2024-11-15,20:00:11,"""CNR2750933""",Completed,"""CID7149307""",eBike,"Saket A Block, New Delhi, India","Ghitorni, New Delhi, India",7.0,19.6,,,,,,,1110.0,3.42,4.2,4.3,UPI,,,,
2024-07-20,23:41:14,"""CNR3951695""",Completed,"""CID5038823""",Go Mini,"Jahangirpuri, New Delhi, India","GTB Nagar, New Delhi, India",3.6,24.2,,,,,,,709.0,5.18,4.9,4.2,UPI,28.6964486,77.1842968,,
2024-08-10,17:16:03,"""CNR8128721""",Completed,"""CID2961286""",Go Mini,"Gurgaon Sector 56, New Delhi, India","Panchsheel Park, New Delhi, India",12.4,23.0,,,,,,,461.0,35.4,4.3,3.9,Debit Card,,,,
2024-10-16,18:23:07,"""CNR5303012""",Completed,"""CID1955008""",Go Mini,"Kalkaji, New Delhi, India","Noida Film City, New Delhi, India",10.4,19.3,,,,,,,410.0,8.19,3.7,4.9,Credit Card,28.5435234,77.247977,,
2024-06-16,21:16:29,"""CNR6651948""",Completed,"""CID4513204""",Auto,"India Gate, New Delhi, India","Udyog Bhawan, New Delhi, India",14.9,33.9,,,,,,,313.0,23.58,3.3,4.4,UPI,,,28.612527,77.2122895
2024-04-28,14:04:14,"""CNR8726943""",Completed,"""CID3060362""",Go Sedan,"Green Park, New Delhi, India","Samaypur Badli, New Delhi, India",11.2,43.6,,,,,,,153.0,16.17,3.9,4.1,Cash,,,,
2024-01-17,17:54:20,"""CNR6295980""",Completed,"""CID1493100""",Go Sedan,"Udyog Vihar, New Delhi, India","Shahdara, New Delhi, India",9.1,38.8,,,,,,,845.0,2.86,4.3,4.1,UPI,28.559546,77.0564501,28.6816931,77.3281381
2024-12-09,14:33:58,"""CNR5043836""",Completed,"""CID8102610""",Go Mini,"Satguru Ram Singh Marg, New Delhi, India","Subhash Nagar, New Delhi, India",14.0,37.2,,,,,,,281.0,4.31,4.9,3.7,Cash,28.6188228,77.1131431,,
2024-06-17,21:55:52,"""CNR1106819""",Completed,"""CID1815586""",Go Sedan,"Qutub Minar, New Delhi, India","Kherki Daula Toll, New Delhi, India",5.7,38.9,,,,,,,455.0,40.21,5.0,4.8,UPI,,,,
2024-10-18,19:45:08,"""CNR4365129""",Completed,"""CID6236963""",Go Sedan,"Hero Honda Chowk, New Delhi, India","Moti Nagar, New Delhi, India",13.1,22.8,,,,,,,54.0,26.0,5.0,4.2,UPI,,,28.5794125,77.1877951
2024-06-29,23:58:18,"""CNR3475636""",Completed,"""CID1257364""",Premier Sedan,"Ambience Mall, New Delhi, India","Akshardham, New Delhi, India",3.2,18.9,,,,,,,695.0,18.49,4.1,4.7,Cash,28.5412453,77.1551082,28.5838692,77.0437467
2024-08-18,06:53:57,"""CNR9677996""",Completed,"""CID3933298""",Premier Sedan,"Kaushambi, New Delhi, India","Rajiv Nagar, New Delhi, India",6.0,34.8,,,,,,,230.0,11.56,4.1,4.1,UPI,,,,
2024-08-11,17:50:13,"""CNR7857804""",Completed,"""CID6944560""",Go Mini,"Greater Noida, New Delhi, India","Jor Bagh, New Delhi, India",2.8,41.7,,,,,,,1496.0,5.61,4.7,5.0,Uber Wallet,,,,
2024-12-04,15:24:00,"""CNR8894998""",Completed,"""CID1184352""",Premier Sedan,"Subhash Chowk, New Delhi, India","Keshav Puram, New Delhi, India",8.7,16.7,,,,,,,573.0,10.19,4.2,4.4,UPI,,,,
2024-04-03,19:19:15,"""CNR6485940""",Completed,"""CID7879201""",Premier Sedan,"Rajiv Nagar, New Delhi, India","Vaishali, New Delhi, India",10.5,43.7,,,,,,,357.0,43.65,4.9,4.5,Uber Wallet,,,,
2024-01-18,18:41:47,"""CNR1540077""",Completed,"""CID4826479""",Auto,"Udyog Vihar Phase 4, New Delhi, India","Satguru Ram Singh Marg, New Delhi, India",13.1,37.3,,,,,,,550.0,12.7,3.0,4.4,UPI,,,28.6188228,77.1131431
2024-11-27,21:55:15,"""CNR2799280""",Completed,"""CID3950839""",Go Mini,"Mehrauli, New Delhi, India","Greater Kailash, New Delhi, India",2.6,28.7,,,,,,,50.0,6.85,4.2,4.2,Uber Wallet,,,,
2024-04-08,05:34:49,"""CNR3178841""",Completed,"""CID8136575""",Premier Sedan,"Jhilmil, New Delhi, India","Golf Course Road, New Delhi, India",10.7,41.4,,,,,,,473.0,20.61,4.8,3.7,Cash,28.6687247,77.313243,,
2024-11-20,15:11:22,"""CNR6156275""",Completed,"""CID1082401""",Uber XL,"Delhi Gate, New Delhi, India","India Gate, New Delhi, India",12.7,18.4,,,,,,,181.0,20.02,4.1,4.5,UPI,,,,
2024-06-20,21:54:14,"""CNR6310009""",Completed,"""CID5012096""",Premier Sedan,"Lok Kalyan Marg, New Delhi, India","Cyber Hub, New Delhi, India",8.7,32.6,,,,,,,693.0,19.87,4.2,3.8,UPI,28.5973513,77.2110967,,
2024-08-06,19:12:16,"""CNR3615636""",Completed,"""CID8340922""",Go Mini,"Ambience Mall, New Delhi, India","Dilshad Garden, New Delhi, India",3.7,26.1,,,,,,,399.0,41.4,4.1,4.9,Debit Card,28.5412453,77.1551082,,
2024-04-13,09:05:06,"""CNR4410639""",Completed,"""CID7522265""",Go Mini,"Sonipat, New Delhi, India","Sarojini Nagar, New Delhi, India",8.6,21.5,,,,,,,779.0,22.2,4.6,4.4,UPI,,,28.575817,77.1980786
2024-04-16,15:07:25,"""CNR6147935""",Completed,"""CID7126043""",Go Sedan,"Moti Nagar, New Delhi, India","Ashram, New Delhi, India",9.3,19.6,,,,,,,726.0,29.24,4.5,4.1,UPI,,,28.6392436,77.2085787
